groupId,speaker,line,hasChoices,choices,conditionType,conditionKey,conditionTargetCharacter,conditionValue,nextOnCompletion,eventName
7-4-c1,강세하,"몇십 명 되는 아이들이 월말평가라는 걸 준비하면서, 서로 경쟁했어.",,,,,,,,
7-4-c1,강세하,"처음엔 그것도 그냥 재미있었어. 연습하는 게 재밌었고, 내 실력도 나름 괜찮았는지 직원분들도 자주 칭찬해 주셨거든.",,,,,,,,
7-4-c1,,그때를 떠올리는 얼굴이다.,,,,,,,,
7-4-c1,,"웃고 있는데, 이상하게도 눈은 웃고 있지 않았다.",,,,,,,,
7-4-c1,강세하,"그러다 중학교 3학년쯤? 처음으로 데뷔 조에 들어갔어. 운 좋게 나랑 친한 친구들도 같이 있었고. 우리는 데뷔 조 전용 연습실에서 연습하면서, 제발 별일 없이 데뷔하게 해달라고 서로 매일 빌었지.",,,,,,,,
7-4-c1,강세하,"그 회사가 마지막으로 신인 남자 아이돌을 낸 지 2년도 안 된 때라, 우리 차례가 오려면 아무리 빨라도 2년은 기다려야 한다더라고.",,,,,,,,
7-4-c1,강세하,"데뷔 조 모두가 데뷔하는 것도 아니라는데··· 근데 괜찮았어. 나는 그 안에서 상위권이었고, 그게 나를 계속 믿게 했거든.",,,,,,,,
7-4-c1,,"···자신을 계속 믿었다···, 그게 얼마나 어려운 일인데.",,,,,,,,
7-4-c1,여주,"그런데, 무슨 일 있었어?",,,,,,,,
7-4-c1,강세하,"어느 날··· 갑자기 직원 한 분이 나랑 몇 명을 따로 부르시더라. 같은 데뷔 조 애들이었는데. 그 순간, 알아챘어. 뭔가 잘못됐다는걸.",,,,,,,,
7-4-c1,강세하,너희는 데뷔 조에서 빠졌다고 말하면서··· 내일부터 회사 안 나와도 된다고 하더라.,,,,,,,,
7-4-c1,강세하,"나중에 들은 얘긴데, 대표님 조카가 연습생으로 들어왔었대. 그 조카의 입맛에 맞게 데뷔 조가 전면 바뀌어버린 거고.",,,,,,,,
7-4-c1,강세하,"우리를 회사에 계속 두면 그 얘기가 퍼질까 봐, 그냥 아예 잘라버렸던 거야.",,,,,,,,
7-4-c1,,너무 일방적이다···.,,,,,,,,
7-4-c1,,"사람 인생을, 그렇게 가볍게 잘라내도 되는 건가.",,,,,,,,
7-4-c1,강세하,"그래서 다른 회사 알아봤어. 그렇게 들어간 회사에서 다시 데뷔 조에 들었고, 그때가 고2쯤이었나···",,,,,,,,
7-4-c1,강세하,"근데 이번엔 회사가 작아서 그런지, 계속 데뷔가 밀리더라. 결국 무산됐고, 직원도 거의 다 바뀌었어.",,,,,,,,
7-4-c1,강세하,"그때 대표님이 나만 따로 불러서, 나는 꼭 데뷔시킨다고 약속해 주셨어. 난 그 말 믿고 남았어.",,,,,,,,
7-4-c1,강세하,"다시 연습생 신분으로 돌아가서 연습했고, 고3 말에 또 데뷔 조가 꾸려졌고.",,,,,,,,
7-4-c1,강세하,"나도 거기에 포함됐었어. 근데, 그것조차 무산되어 버렸지만···.",,,,,,,,
7-4-c1,여주,···,,,,,,,,
7-4-c1,강세하,"회사 재정난으로 다른 데에 인수되었는데, 그쪽 대표님이 '내가 추구하는 아이돌상과 맞지 않는다'고 다 엎어 버렸어.",,,,,,,,
7-4-c1,강세하,"그게 딱 2년 전, 내가 스무 살 되던 해야.",,,,,,,,
7-4-c1,강세하,세 번이나···,,,,,,,,
7-4-c1,강세하,"눈앞에서 무대가 사라졌어. 그래서, 그냥 수능 공부하고 대학 온 거야. 22살에. 더 이상 연습생만 하기엔, 나도···.",,,,,,,,
7-4-c1,,···,,,,,,,,
7-4-c1,,"그러니까, 오티 때 삼수한 거냐고 묻던 애들 말이 틀린 건 아니었던 거구나.",,,,,,,,
7-4-c1,,한순간 너무 많은 이야기를 들었다.,,,,,,,,
7-4-c1,,"말을 꺼내고 싶었지만, 어떤 말도 꺼내기에 조심스러웠다.",,,,,,,,
7-4-c1,,"그러자, 세하가 먼저 말을 이었다.",,,,,,,,
7-4-c1,강세하,굳이 위로해 줄 필요는 없어. 위로받고 싶어서 한 얘기도 아니고.,,,,,,,,
7-4-c1,강세하,연습생을 아예 그만둔 건 아니야. 지금은 다른 회사에서 하고 있긴 한데···,,,,,,,,
7-4-c1,강세하,"요즘엔 좀, 이제는 그만둬야 하나 싶기도 해.",,,,,,,,
7-4-c1,강세하,···,,,,,,,,
7-4-c1,강세하,얘기 들어줘서 고마워. 나 먼저 들어갈게.,,,,,,,,
7-4-c1,여주,"어? ···어, 어··· 잘 가···",,,,,,,,
7-4-c1,,"세하 오빠는 천천히 걸어 나갔고, 나는 멍하니 세하 오빠의 뒷모습을 바라보다가 한참 뒤에야 정신을 차리고 카페를 나섰다.",,,,,,,,
7-4-c1,,그런 과거가 있었구나.,,,,,,,,
7-4-c1,,"아무렇지 않게 웃는 줄 알았는데, 그 안에 이런 이야기가 숨어있을 줄은.",,,,,,,,
7-4-c1,,그 웃음이 이제는 조금 다르게 보이네.,,,,,,,,
7-4-c2,여주,얘기해줘서 고마워.,,,,,,,7,
7-4-c2,강세하,고맙다고?,,,,,,,,
7-4-c2,여주,"솔직히, 나 그 얘기 들은 이후로 오빠가 좀 낯설었어.",,,,,,,,
7-4-c2,여주,"괜히 거리감 느껴지고, 이상하게 신경 쓰이고··· 나 혼자 바보 같았지.",,,,,,,,
7-4-c2,강세하,그래서 이렇게 얘기한 거야. 사실 더 일찍 말해야 했나 싶기도 해.,,,,,,,,
7-4-c2,강세하,괜히 너랑 나 사이에 벽 만든 거 같아서.,,,,,,,,
7-4-c2,여주,지금 얘기해줘서 됐어. 사실 나도 나 혼자 과하게 행동한 것 같긴 해.,,,,,,,,
7-4-c2,강세하,"다행이다. 그럼, 우리 사이에 오해 없는 거지?",,,,,,,,
7-4-c2,여주,"응, 당연하지.",,,,,,,,
7-4-c3,여주,나한텐 그냥 지금의 오빠가 더 중요한데.,,,,,,,7,
7-4-c3,강세하,···,,,,,,,,
7-4-c3,여주,"오빠가 뭘 했든, 지금 여기서 나랑 이렇게 얘기하는 오빠가 더 중요해.",,,,,,,,
7-4-c3,여주,"지금까지도 충분히 잘 지냈잖아, 우리.",,,,,,,,
7-4-c3,강세하,"너, 진짜···. 그렇게 말하면 내가 헷갈리잖아.",,,,,,,,
7-4-c3,여주,···헷갈려? 뭐가?,,,,,,,,
7-4-c3,강세하,···,,,,,,,,
7-4-c3,강세하,"아니야. 아무튼, 내가 할 얘기는 다 했어.",,,,,,,,
7-4-c3,여주,응··· 말해줘서 고마워.,,,,,,,,
