groupId,speaker,line,hasChoices,choices,conditionType,conditionKey,conditionTargetCharacter,conditionValue,nextOnCompletion,eventName
2-4-Main,루카,잘 들으셨나요? 재미있는 이야기는 아니라고 생각했는데.,TRUE,"""엿들은 건 잘못이니 사과한다|2-4-1|0|루카|False;일부러 엿 들은 것도 아니고 억울하다|2-4-2|8|루카|False;내가 가던 길 막힌건데? 짜증 낸다|2-4-3|-9|루카|False""",None,,,,,smile
2-4-1,여주,미안. 근데 무슨 말 하는 건지는 못 들었어!,FALSE,,None,,,,3-1-Main,
2-4-1,루카,"""그렇다면 다행이네요.\n지나가던 길이셨으면 마저 가시죠.""",FALSE,,None,,,,,smile
2-4-1,여주,어 그래. 다음에 봐...,FALSE,,None,,,,,
2-4-1,,뭔가 찝찝한 기분이다...,FALSE,,None,,,,,
2-4-1,,근데 내가 잘못한 건 없지 않나? 너무 신경 쓰진 말자.,FALSE,,None,,,,,
2-4-1,,연락처를 확인해 보자!,FALSE,,None,,,,,SaveContact_Luka
2-4-2,여주,그러게 누가 이런 개방된 장소에서 통화하래?,FALSE,,None,,,,,
2-4-2,루카,... 그건 제 잘못이 맞네요. 사과드리죠.,FALSE,,None,,,,,smile
2-4-2,,사과 받으려고 한 말은 아니었는데... 뭔가 머쓱하네.,FALSE,,None,,,,,
2-4-2,여주,아니 그게.... 일부러 엿들은 건 아니야. 미안.,FALSE,,None,,,,,
2-4-2,루카,아니에요. 다음부턴 제가 통화 할 장소를 신경쓰도록 하죠.,FALSE,,None,,,,,smile
2-4-2,여주,어... 그래. 본관 3층 복도 귀신 나온다고 사람 잘 안 다닌다더라.,FALSE,,None,,,,,
2-4-2,루카,"""귀신이요? 그런 건,""",FALSE,,None,,,,,smile
2-4-2,여주,없다고 생각해?,FALSE,,None,,,,,
2-4-2,루카,...,FALSE,,None,,,,,smile
2-4-2,여주,농담이야. 표정 풀어.,FALSE,,None,,,,,
2-4-2,,루카가 한숨을 쉰다...,FALSE,,None,,,,,
2-4-2,여주,사람 잘 안 다닌다는 건 진짜야.,FALSE,,None,,,,,
2-4-2,,급하게 덧붙였다.,FALSE,,None,,,,,
2-4-2,루카,평소에 무슨 생각 하시는지를 전부 말 하실 필요는 없는 것 같아요.,FALSE,,None,,,,,smile
2-4-2,여주,... 헛소리 그만 하라는거지?,FALSE,,None,,,,,
2-4-2,루카,그렇게 들리셨나요?,FALSE,,None,,,,,smile
2-4-2,,장난하나.,FALSE,,None,,,,,
2-4-2,여주,응.,FALSE,,None,,,,,
2-4-2,루카,유감이네요.,FALSE,,None,,,,,smile
2-4-2,,그렇게 답하면서도 웃고 있는 걸 보면 아마 맞게 들은 것 같다.,FALSE,,None,,,,,
2-4-2,여주,이제 집 가? 가는거면 같이 가자.,FALSE,,None,,,,,
2-4-2,루카,"""네. 저, 그리고...""",FALSE,,None,,,,,smile
2-4-2,여주,말 안 해.,FALSE,,None,,,,,
2-4-2,루카,...감사합니다.,FALSE,,None,,,,,smile
2-4-2,,분위기가 무거워진다... 주제를 돌려보자.,TRUE,"""귀신을 무서워하는지 물어본다|2-4-2-1|5|루카|False;부모님에 관해 물어본다|2-4-2-2|-3|루카|False""",None,,,,,
2-4-2-1,여주,"""그러고 보니, 귀신 무서워해?""",FALSE,,None,,,,3-1-Main,
2-4-2-1,루카,존재하지 않는 걸 무서워할 수가 있나요?,FALSE,,None,,,,,smile
2-4-2-1,여주,그래도 만나면 무섭겠지?,FALSE,,None,,,,,
2-4-2-1,루카,만날 일이 없겠죠.,FALSE,,None,,,,,smile
2-4-2-1,,얘는 가정이라는 걸 모르나?,FALSE,,None,,,,,
2-4-2-1,여주,너 자꾸 그러면 존재를 부정당한 귀신들이 화낼걸.,FALSE,,None,,,,,
2-4-2-1,,"""루카가 귀찮다는 표정을 짓는다.\n이쯤에서 그만 말하자.""",FALSE,,None,,,,,
2-4-2-1,,연락처를 확인해 보자!,FALSE,,None,,,,,SaveContact_Luka
2-4-2-2,여주,"""아까, 경영 관심 없다고 말 한거 들었는데... 부모님 사업하셔?""",FALSE,,None,,,,3-1-Main,smile
2-4-2-2,루카,저에 대해 많이 궁금하신가 봐요.,FALSE,,None,,,,,smile
2-4-2-2,,"""웃으면서 말하지만 분위기가 얼어붙는다.\n눈치껏 그만 말하자.""",FALSE,,None,,,,,
2-4-2-2,,연락처를 확인해 보자!,FALSE,,None,,,,,SaveContact_Luka
2-4-3,여주,별 얘기도 아니던데 예민하게 굴 필요 없잖아?,FALSE,,None,,,,3-1-Main,
2-4-3,,루카의 표정이 더욱 굳는 게 보인다.,FALSE,,None,,,,,
2-4-3,루카,"""네, 제가 예민했네요.""",FALSE,,None,,,,,smile
2-4-3,여주,알면 됐어.,FALSE,,None,,,,,
2-4-3,,뭔가 찝찝한 기분이다...,FALSE,,None,,,,,
2-4-3,,근데 내가 잘못한 건 없지 않나? 너무 신경 쓰진 말자.,FALSE,,None,,,,,
2-4-3,,연락처를 확인해 보자!,FALSE,,None,,,,,SaveContact_Luka
