groupId,speaker,line,hasChoices,choices,conditionType,conditionKey,conditionTargetCharacter,conditionValue,nextOnCompletion,eventName
6-2-2,,"창문 밖으로 햇살이 길게 들어오던 그때, 문이 열렸다.",,,,,,,,
6-2-2,,익숙한 검은 머리와 넓은 어깨.,,,,,,,,
6-2-2,,어···.,,,,,,,,
6-2-2,,눈이 마주쳤다.,,,,,,,,
6-2-2,여주,"어서오세··· 어, 선배?",,,,,,,,
6-2-2,문이현,···어? 너 여기서 일해?,,,,,,,,
6-2-2,여주,네. 이번 주부터요. 오늘이 세 번째 날.,,,,,,,,
6-2-2,문이현,"몰랐네. 여기 자주 왔는데, 오늘 처음 봤네.",,,,,,,,
6-2-2,여주,"이제 알았으니, 저 보러 자주 오실 거죠?",,,,,,,,
6-2-2,문이현,··· 나 여기 원래 자주 오긴 해.,,,,,,,,
6-2-2,여주,"에이~ 장난이에요. 그래서 손님, 뭐 드릴까요.",,,,,,,,
6-2-2,문이현,"핫 아메리카노, 테이크 아웃으로.",,,,,,,,
6-2-2,여주,따뜻한 거요? 요즘 날씨 많이 더워졌는데.,,,,,,,,
6-2-2,문이현,항상 따뜻한 거 마셔. 얼음 들어가면 심장에 안 좋대.,,,,,,,,
6-2-2,,따뜻한 아메리카노를 마시는 이유도 참 선배답다.,,,,,,,,
6-2-2,,건강 챙기면서 커피는 마시는 것도 참 선배답고.,,,,,,,,
6-2-2,,그나저나 커피 포장해서 어디 가시는 걸까.,,,,,,,,
6-2-2,여주,근데 방학에 커피 사 들고 어디 가세요?,,,,,,,,
6-2-2,문이현,오늘도 그냥 도서관 가지 뭐.,,,,,,,,
6-2-2,여주,방학에도 도서관을 가세요?,,,,,,,,
6-2-2,문이현,응. 할 게 좀 있어서.,,,,,,,,
6-2-2,문이현,요즘엔 도서관도 한산해서 좋아.,,,,,,,,
6-2-2,여주,진짜 대단하네요. 방학이면 다들 쉬고 놀러 가는데.,,,,,,,,
6-2-2,문이현,쉬는 게 익숙하지 않아서 그래. 그냥 뭔가 하고 있어야 덜 불안하거든.,,,,,,,,
6-2-2,여주,쉬는 게 불안해요? 항상 열심이라 그런가.,,,,,,,,
6-2-2,문이현,"가끔? 뭐, 엄청 불안한 건 아니고.",,,,,,,,
6-2-2,여주,알바 끝나고 저도 공부 좀 하려고요. 이번 학기 좀 놓친 것 같아서.,,,,,,,,
6-2-2,문이현,너도 도서관 올래? 생각보다 꽤 좋아.,,,,,,,,
6-2-2,여주,그럴까요? 그럼 같이 공부해 주시는 거예요?,,,,,,,,
6-2-2,문이현,"그건 어렵지 않은데, 나 정말 공부만 해서.",,,,,,,,
6-2-2,문이현,좀 지루할 수도 있어.,,,,,,,,
6-2-2,여주,오히려 좋아요! 저 집중 잘 못하거든요.,,,,,,,,
6-2-2,문이현,"그래? 그럼, 나중에 도서관 오면 연락해.",,,,,,,,
6-2-2,여주,"네, 그럴게요.",,,,,,,,
6-2-2,,"아차, 얼른 커피 만들어야지.",,,,,,,,
6-2-2,,머신 작동시키는 손이 괜히 분주해졌다.,,,,,,,,
6-2-2,,"말을 주고받는 내내, 선배는 평소처럼 조용했지만, 어딘가 부드러웠다.",,,,,,,,
6-2-2,,"내가 커피를 내리는 동안에도 가끔 시선이 마주쳤고,",,,,,,,,
6-2-2,,그때마다 선배는 습관처럼 웃었다.,,,,,,,,
6-2-2,,그 미소와 눈매가 오랜만인데도 익숙했다.,,,,,,,,
6-2-2,,"커피를 건네며 인사를 하자, 선배는 가볍게 고개를 숙이고 조용히 문을 열고 나갔다.",,,,,,,,
6-2-2,,"문이 닫히는 찰나, 유리창 너머로 보이는 뒷모습.",,,,,,,,
6-2-2,,딱히 특별한 말은 하지 않았지만··· 왜 이렇게 아쉽지?,,,,,,,,
6-2-2,,···선배랑 조금 더 이야기하고 싶은 건가.,,,,,,,,
6-2-2,,나가서 한번 불러 볼까.,true,"""부른다|6-2-2-c1|5|문이현|false;부르지 않는다|6-2-2-c2|-5|문이현|false|0""",,,,,,
6-2-2-c1,여주,선배!,,,,,,,7,
6-2-2-c1,문이현,···응?,,,,,,,,
6-2-2-c1,,"아, 내가 왜 불렀지?",,,,,,,,
6-2-2-c1,,그냥 보내기는 아쉽지만 딱히 할 말이 있는 건 아니었는데.,,,,,,,,
6-2-2-c1,여주,도서관 매일 가세요?,,,,,,,,
6-2-2-c1,문이현,매일까지는 아닌데 그래도 자주 가.,,,,,,,,
6-2-2-c1,문이현,왜?,,,,,,,,
6-2-2-c1,여주,"아니, 언제 가는 게 편하실까 해서요.",,,,,,,,
6-2-2-c1,문이현,"아아, 난 언제든 괜찮아. 마땅히 약속 없거든.",,,,,,,,
6-2-2-c1,여주,헉···.,,,,,,,,
6-2-2-c1,문이현,내가 친구가 많이 없어서···. 하하.,,,,,,,,
6-2-2-c1,여주,"아! 알겠어요. 연락할게요, 조심히 가세요.",,,,,,,,
6-2-2-c2,,부를까 말까 고민만 하다가,,,,,,,7,
6-2-2-c2,,그냥 조용히 뒷모습만 바라봤다.,,,,,,,,
6-2-2-c2,,"말도, 행동도 다 조용한 사람인데.",,,,,,,,
6-2-2-c2,,왠지 모르게 내 마음에 자꾸 울림이 남는다.,,,,,,,,
6-2-2-c2,,나중엔··· 고민 없이 부를 수 있을까?,,,,,,,,
6-2-3-a,,"알바 시작한 지 3일째, 아직 일이 어렵다.",,,,,,,,
6-2-3-a,,오늘 아침에도 집에서 나오기 싫어,,,,,,,,
6-2-3-a,,가야만 해··· 를 반복하다가 결국 출근했다.,,,,,,,,
6-2-3-a,,돈은 벌어야 하니까···,,,,,,,,
6-2-3-a,,"오늘따라 사람도 많고, 정신도 없네.",,,,,,,,
6-2-3-a,,한바탕 손님 러쉬가 지나가니···,,,,,,,,
6-2-3-a,,"어흑, 힘들다···.",,,,,,,,
6-2-3-a,,퇴근··· 퇴근 언제 하지?,,,,,,,,
6-2-3-a,,···,,,,,,,,
6-2-3-a,,"열심히 일을 하다 보니, 드디어 마감이 얼마 안 남았다.",,,,,,,,
6-2-3-a,,"이제 주문 그만 받고,",,,,,,,,
6-2-3-a,,그때 매장 문이 열렸다.,,,,,,,,
6-2-3-a,,안 돼···,,,,,,,,
6-2-3-a,,어라? 익숙한 얼굴이네.,,,,,,,,
6-2-3-a,,여기서 알바하시나요?,,,,,,,,
6-2-3-a,,보다시피?,,,,,,,,
6-2-3-a,,"네, 멍청한 질문이었네요.",,,,,,,,
6-2-3-a,,"아니, 뭐, 그럴 것까지야···",,,,,,,,
6-2-3-a,,그나저나 저번에 루카가 뭘 마셨더라? 맞혀볼까?,true,"""아이스 아메리카노|6-2-3-c1|0|루카|false;복숭아 아이스티|6-2-3-c2|-2|루카|false;과일 스무디|6-2-3-c3|-2|루카|false;얼그레이|6-2-3-c4|3|루카""",,,,,,
6-2-3-c1,여주,아아 한 잔?,,,,,,,6-2-3-b,
6-2-3-c1,루카,···,,,,,,,,
6-2-3-c1,루카,네.,,,,,,,,
6-2-3-c2,여주,복숭아 아이스티?,,,,,,,6-2-3-b,
6-2-3-c2,,표정이 조금 안 좋아진 것 같은데···,,,,,,,,
6-2-3-c2,,···정답이 아니었나 보다.,,,,,,,,
6-2-3-c3,여주,과일 스무디?,,,,,,,6-2-3-b,
6-2-3-c3,,표정이 조금 안 좋아진 것 같은데···,,,,,,,,
6-2-3-c3,,···정답이 아니었나 보다.,,,,,,,,
6-2-3-c4,여주,얼그레이?,,,,,,,6-2-3-b,
6-2-3-c4,루카,···기억하시네요.,,,,,,,,
6-2-3-c4,,웃는다!,,,,,,,,
6-2-3-c4,여주,당연하지.,,,,,,,,
6-2-3-b,루카,오늘은 아이스 아메리카노 한 잔이요.,,,,,,,,
6-2-3-b,루카,몇 시에 퇴근하세요?,,,,,,,,
6-2-3-b,여주,마감이 8시···,,,,,,,,
6-2-3-b,루카,데려다드릴까요?,,,,,,,,
6-2-3-b,여주,좀 기다려야 할 텐데 괜찮아? 나야 고맙긴 한데···.,,,,,,,,
6-2-3-b,루카,"예, 문제없습니다.",,,,,,,,
6-2-3-b,여주,그래! 앉아 있어.,,,,,,,,
6-2-3-b,,"커피 내려주고, 마감을 시작했다.",,,,,,,,
6-2-3-b,루카,"밖에서 기다리고 있을 테니, 마무리되면 나오세요.",,,,,,,,
6-2-3-b,여주,응!,,,,,,,,
6-2-3-b,,매장 청소를 끝마치고 짐을 챙겨 나왔다.,,,,,,,,
6-2-3-b,,그런데 앞에는 짙은 색상의 차 한 대만 덩그러니 있다.,,,,,,,,
6-2-3-b,,루카는 어디 간 거지? 기다린다더니.,,,,,,,,
6-2-3-b,,그때 조수석 창문이 내려갔다.,,,,,,,,
6-2-3-b,루카,타세요.,,,,,,,,
6-2-3-b,,루카인 걸 확인하고는 조수석에 탔다.,,,,,,,,
6-2-3-b,여주,와··· 저번이랑 다른 차?,,,,,,,,
6-2-3-b,루카,"예. 저번엔 기사님이 데려다주신 거고, 이건 제 차예요.",,,,,,,,
6-2-3-b,여주,와··· 멋지다. 면허도 있어?,,,,,,,,
6-2-3-b,루카,네. 나이 되자마자 땄어요.,,,,,,,,
6-2-3-b,여주,기사분도 계신데?,,,,,,,,
6-2-3-b,루카,직접 다니고 싶어서요. 이편이 훨씬 자유롭기도 하고요.,,,,,,,,
6-2-3-b,,···,,,,,,,,
6-2-3-b,,무슨 말을 해야 할까. 운전 실력에 대해? 아니면 자유롭다고 한 거에? 둘 다 딱히 할 만한 말은 아닌가?,true,"""운전 실력에 관해 물어본다|6-2-3-c5|5|루카|false;감시당하냐고 물어본다|6-2-3-c6|3|루카|false;아무 말도 하지 않는다|6-2-3-c7|0|루카|false""",,,,,,
6-2-3-c5,,생각해 보니 운전 실력을 모르네.,,,,,,,6-2-3-c,
6-2-3-c5,,"막, 나 태웠다고 난폭 운전하고 그러는 건 아니겠지.",,,,,,,,
6-2-3-c5,여주,그··· 뭐 하나 물어보고 싶은데.,,,,,,,,
6-2-3-c5,루카,말씀하세요.,,,,,,,,
6-2-3-c5,여주,딱히 널 의심하는 건 아닌데.,,,,,,,,
6-2-3-c5,루카,뭐길래 그렇게 뜸 들이시나요.,,,,,,,,
6-2-3-c5,여주,나··· 살아서 집 도착할 수 있는 거지?,,,,,,,,
6-2-3-c5,,헛웃음 치는 소리가 들렸다.,,,,,,,,
6-2-3-c5,루카,걱정 마세요. 저도 제 목숨은 소중히 여기거든요.,,,,,,,,
6-2-3-c5,여주,역시 그렇지? 하하하···,,,,,,,,
6-2-3-c5,,"루카가 기어를 바꾸고, 액셀을 밟자 차가 출발했다.",,,,,,,,
6-2-3-c5,,부드럽게 출발하는 게··· 승차감이 좋네.,,,,,,,,
6-2-3-c5,,비싼 차라 그런가?,,,,,,,,
6-2-3-c5,여주,운전 자주 해 봤어?,,,,,,,,
6-2-3-c5,루카,"자주··· 까진 아니더라도, 나름 익숙하다고 생각해요.",,,,,,,,
6-2-3-c5,여주,능숙하긴 하네.,,,,,,,,
6-2-3-c5,루카,노력했죠.,,,,,,,,
6-2-3-c5,,그래 보이네···.,,,,,,,,
6-2-3-c6,,"자유롭다니, 그럼 감시당한다는 건가?",,,,,,,6-2-3-c,
6-2-3-c6,여주,그럼··· 감시당하는 거야?,,,,,,,,
6-2-3-c6,루카,감시라고 할 것까진 없지만요.,,,,,,,,
6-2-3-c6,루카,"운전기사분은 어찌 됐든 제가 아니라, 제 아버지를 위해 일하시는 분이니까요.",,,,,,,,
6-2-3-c6,여주,그럼 매번 어디 갈 때마다 아버님께 연락이 가?,,,,,,,,
6-2-3-c6,루카,아마도요. 직접 확인한 적은 없지만요.,,,,,,,,
6-2-3-c6,,우와···,,,,,,,,
6-2-3-c6,루카,"굳이 비밀로 해야 하는 행선지가 있는 건 아니지만, 굳이 알려야 할 이유도 없다는 생각이 들어서요.",,,,,,,,
6-2-3-c6,여주,무슨 느낌인지는 알 것 같네···.,,,,,,,,
6-2-3-c7,,딱히 할 말이 없다···.,,,,,,,6-2-3-c,
6-2-3-c7,여주,그렇구나···.,,,,,,,,
6-2-3-c7,,뭔가 대화 주제가 바닥났다.,,,,,,,,
6-2-3-c7,,그냥 조용히 타고 가자.,,,,,,,,
6-2-3-c,,저녁때라 그런지 길에 차가 많지 않아 금방 도착했다.,,,,,,,7,
6-2-3-c,,애초에 별로 먼 거리도 아니었으니까···,,,,,,,,
6-2-3-c,여주,데려다줘서 고마워! 조심히 들어가.,,,,,,,,
6-2-3-c,루카,"네, 다음에 봬요.",,,,,,,,
6-2-4-a,,"알바 시작한 지 3일째, 아직 일이 어렵다.",,,,,,,,
6-2-4-a,,카페 문이 열리자 청량한 종소리가 울린다.,,,,,,,,
6-2-4-a,여주,어서 오세요!,,,,,,,,
6-2-4-a,,주문대로 아이스 바닐라 라떼를 만들던 내 손이 잠깐 멈췄다.,,,,,,,,
6-2-4-a,,익숙한 얼굴.,,,,,,,,
6-2-4-a,,세하 오빠가 걸어 들어오고 있었다.,,,,,,,,
6-2-4-a,,하필 지금.,,,,,,,,
6-2-4-a,,"하필 내가 앞치마에 머리까지 질끈 묶고, 땀에 찌든 이 상태일 때.",,,,,,,,
6-2-4-a,강세하,여기서 알바해?,,,,,,,,
6-2-4-a,여주,··· 뭐야.,,,,,,,,
6-2-4-a,강세하,지나가다가 커피 한잔하려고. 너 있는 건 몰랐네.,,,,,,,,
6-2-4-a,강세하,알바생 추천 메뉴 있어요?,,,,,,,,
6-2-4-a,,"바쁜데. 그냥 빠르게 주문하라고 할까? 아니면, 세하 오빠가 평소 마시던 거?",true,"""빠른 주문을 부탁한다|6-2-4-c1|0|강세하|false;평소 마시던 걸 기억해준다|6-2-4-c2|0|강세하|false""",,,,,,
6-2-4-c1,여주,··· 바쁘니까 빠른 주문 부탁드려요.,,,,,,,6-2-4-b,
6-2-4-c1,강세하,"알겠어, 알겠어.",,,,,,,,
6-2-4-c1,강세하,음··· 저는 수박 주스요.,,,,,,,,
6-2-4-c1,여주,사이즈 기본으로 하세요?,,,,,,,,
6-2-4-c1,강세하,네.,,,,,,,,
6-2-4-c2,여주,···그냥 오빠가 평소에 마시던 거 주면 되지?,,,,,,,6-2-4-b,
6-2-4-c2,강세하,내가 평소에 마시던 게 뭔데?,,,,,,,,
6-2-4-c2,여주,··· 수박 주스 아니야?,,,,,,,,
6-2-4-c2,강세하,"오, 맞아. 기억하고 있을 줄은 몰랐네.",,,,,,,,
6-2-4-c2,여주,사이즈 기본으로?,,,,,,,,
6-2-4-c2,강세하,응.,,,,,,,,
6-2-4-b,강세하,알바 몇 시쯤 끝나?,,,,,,,7,
6-2-4-b,여주,8시쯤? 마감이라 더 늦게 끝날 수도 있어.,,,,,,,,
6-2-4-b,강세하,··· 오래 일하네. 지금 아직도 3신데.,,,,,,,,
6-2-4-b,여주,그래도 점심 저녁 굶는 시간대는 아니라 괜찮아.,,,,,,,,
6-2-4-b,여주,"여기, 수박 주스.",,,,,,,,
6-2-4-b,강세하,고마워. 알바 파이팅.,,,,,,,,
6-2-5-a,,"알바 시작한 지 3일째, 아직 일이 어렵다.",,,,,,,,
6-2-5-a,,"그때, 카페 문을 열고 익숙한 얼굴이 보였다.",,,,,,,,
6-2-5-a,,"어, 은성이네.",,,,,,,,
6-2-5-a,,키오스크로 가려던 은성이가 내 얼굴을 보더니 갑자기 카운터로 다가온다.,,,,,,,,
6-2-5-a,,"모자도 썼고, 마스크도 썼는데 어떻게 알아봤지?",,,,,,,,
6-2-5-a,여주,"안,",,,,,,,,
6-2-5-a,이은성,안녕하세요.,,,,,,,,
6-2-5-a,,"인사하려는데, 갑자기 존댓말로 인사해 당황했다.",,,,,,,,
6-2-5-a,,못··· 알아본 건가?,,,,,,,,
6-2-5-a,여주,손님 안녕하세요.,,,,,,,,
6-2-5-a,여주,주문하시겠어요?,,,,,,,,
6-2-5-a,이은성,음··· 여기서 제일 어려운 게 뭐예요?,,,,,,,,
6-2-5-a,,"아니, 알아본 거 맞잖아.",,,,,,,,
6-2-5-a,,은근히 장난 많이 친다니까.,,,,,,,,
6-2-5-a,여주,아이스 아메리카노요.,,,,,,,,
6-2-5-a,이은성,그럼 그걸로 할게요.,,,,,,,,
6-2-5-a,여주,드시고 가세요?,,,,,,,,
6-2-5-a,이은성,언제 끝나요?,,,,,,,,
6-2-5-a,여주,스무 시간 뒤요.,,,,,,,,
6-2-5-a,이은성,일 너무 많이 하시는 거 아니에요?,,,,,,,,
6-2-5-a,이은성,쉬엄쉬엄하셔야죠.,,,,,,,,
6-2-5-a,이은성,그래서 진짜 언제 끝나?,,,,,,,,
6-2-5-a,여주,두 시간 정도 뒤.,,,,,,,,
6-2-5-a,이은성,그럼 먹고 갈게.,,,,,,,,
6-2-5-a,여주,기다려 주게?,,,,,,,,
6-2-5-a,이은성,응.,,,,,,,,
6-2-5-a,여주,너 할 일 없어?,,,,,,,,
6-2-5-a,여주,"아니지, 할 일 있냐고 물어야 하나?",,,,,,,,
6-2-5-a,이은성,"뒤에 할 건 없고, 나야 책 읽고 있으면 돼서.",,,,,,,,
6-2-5-a,이은성,"음··· 바빠 보이는데, 일하셔야 하는 거 아니에요?",,,,,,,,
6-2-5-a,여주,"아, 지금은 주문 없어서 괜찮···",,,,,,,,
6-2-5-a,,"다고 하려는 순간, 주문이 연달아 들어왔다.",,,,,,,,
6-2-5-a,여주,지 않네. 결제해 줄까?,,,,,,,,
6-2-5-a,이은성,"응, 카드 여기.",,,,,,,,
6-2-5-a,,···,,,,,,,,
6-2-5-a,,"방학이라 그런가, 다들 주문 많이 하네.",,,,,,,,
6-2-5-a,,다 주문하지 마···,,,,,,,,
6-2-5-a,,너무 힘들다.,,,,,,,,
6-2-5-a,,···,,,,,,,,
6-2-5-a,,"시간이 되어 정리를 마치고 나가려는데, 뭔가 잊은 게···",,,,,,,,
6-2-5-a,,"아, 참. 은성이가 기다린댔지.",,,,,,,,
6-2-5-a,,카페 안을 돌아다니다 창가 자리에 앉아 책을 읽는 은성이를 발견했다.,,,,,,,,
6-2-5-a,,꽤 집중했는지 다가가도 모르네.,,,,,,,,
6-2-5-a,,"기회인데, 장난쳐 볼까?",true,"""놀라게 한다|6-2-5-c1|2|이은성|false;번호를 달라고 한다|6-2-5-c2|5|이은성|false;장난치지 않는다|6-2-5-c3|0|이은성|false""",,,,,,
6-2-5-c1,,역시 이럴 땐 놀라게 하는 게 재밌지.,,,,,,,,
6-2-5-c1,,슬쩍 의자 뒤에 다가가 은성이의 어깨를 붙잡았다.,,,,,,,,
6-2-5-c1,여주,왁!,,,,,,,,
6-2-5-c1,이은성,?!,,,,,,,,
6-2-5-c1,,은성이 놀라 읽고 있던 책을 손에서 놓쳤다.,,,,,,,,
6-2-5-c1,이은성,"깜짝이야, 지금 끝났어?",,,,,,,,
6-2-5-c1,여주,"응, 방금 끝났어.",,,,,,,,
6-2-5-c2,,번호 달라고 할까?,,,,,,,,
6-2-5-c2,,슬쩍 의자 뒤에 다가가 은성이의 어깨를 두드렸다.,,,,,,,,
6-2-5-c2,여주,저기···,,,,,,,,
6-2-5-c2,여주,"너무 취향이어서 그런데, 번호 좀 주실 수 있나요?",,,,,,,,
6-2-5-c2,이은성,"아뇨, 죄송··· [여주]?",,,,,,,,
6-2-5-c2,여주,헤헤.,,,,,,,,
6-2-5-c2,이은성,끝났어?,,,,,,,,
6-2-5-c2,여주,"응, 끝났어.",,,,,,,,
6-2-5-c3,,은성이의 어깨를 살짝 두드렸다.,,,,,,,,
6-2-5-c3,여주,많이 기다렸지? 나 지금 끝났어.,,,,,,,,
6-2-5-c3,이은성,"아냐, 책 읽다 보니 시간 금방 가더라.",,,,,,,,
6-2-5-c3,여주,무슨 책 읽는데?,,,,,,,,
6-2-5-c3,이은성,그냥 sf 소설.,,,,,,,,
6-2-5-c3,,은성이는 책을 덮어 표지를 보여주었다.,,,,,,,,
6-2-5-c3,,재미없을 것 같다···,,,,,,,,
6-2-5-c3,여주,재밌어?,,,,,,,,
6-2-5-c3,이은성,뭔 소린지 모르겠어.,,,,,,,,
6-2-5-c3,,나는 너무 황당해서 소리 내 웃었다.,,,,,,,,
6-2-5-c3,,"은성이도 민망했는지, 같이 웃는다.",,,,,,,,
6-2-5-b,여주,"그럼, 이제 갈까?",,,,,,,,
6-2-5-b,이은성,가자.,,,,,,,,
6-2-5-b,이은성,집 갈 거야? 데려다줄게.,,,,,,,,
6-2-5-b,,··· 나 집 데려다주겠다고 두 시간이나 기다린 건가?,,,,,,,,
6-2-5-b,,좀 미안하다.,,,,,,,,
6-2-5-b,,그렇다고 뭐 하기에도 내가 너무 지쳤고···,,,,,,,,
6-2-5-b,,···,,,,,,,,
6-2-5-b,,그렇게 같이 걸어가던 도중···,,,,,,,,
6-2-5-b,여주,아!,,,,,,,,
6-2-5-b,,발을 헛디뎌 넘어졌다.,,,,,,,,
6-2-5-b,이은성,"괜찮아, [여주야]?",,,,,,,,
6-2-5-b,,은성이는 나를 조심스럽게 일으켜줬다.,,,,,,,,
6-2-5-b,이은성,어디 안 다쳤어?,,,,,,,,
6-2-5-b,,무릎이 따가워서 보니 다 까져 있다.,,,,,,,,
6-2-5-b,,별로 아프진 않은데···,,,,,,,,
6-2-5-b,,은성이가 호들갑을 떨며 어쩔 줄을 몰라 하고 있다.,,,,,,,,
6-2-5-b,여주,나 괜찮아.,,,,,,,,
6-2-5-b,이은성,내가 편의점 가서 밴드 사 올게. 어디 앉을 곳 없나?,,,,,,,,
6-2-5-b,여주,그다지 안 아파. 괜찮대도.,,,,,,,,
6-2-5-b,이은성,피··· 나는데?,,,,,,,,
6-2-5-b,,방금까지는 안 났는데!,,,,,,,,
6-2-5-b,,지금 보니 피가 막 흐르고 있다.,,,,,,,,
6-2-5-b,,얼마나 세게 넘어진 거야.,,,,,,,,
6-2-5-b,,"사실 아픈 건 둘째 치고, 너무 부끄럽다.",,,,,,,,
6-2-5-b,,이 나이 먹고 넘어지다니.,,,,,,,,
6-2-5-b,이은성,"저쪽 공원에 벤치 있으니까, 저기로 가자.",,,,,,,,
6-2-5-b,,상처 난 나보다 더 안절부절못하는 거 같은데.,,,,,,,,
6-2-5-b,여주,알겠어.,,,,,,,,
6-2-5-b,,"걸어가도 되는데, 은성이는 굳이 부축까지 해 줬다.",,,,,,,,
6-2-5-b,,누가 보면 다리 부러진 줄 알겠네.,,,,,,,,
6-2-5-b,,···,,,,,,,,
6-2-5-b,,"벤치에 앉아 있으니, 갑자기 무릎이 엄청 아파져 왔다.",,,,,,,,
6-2-5-b,,살펴보니 찢어진 것 같진 않아서 다행인데···,,,,,,,,
6-2-5-b,,조심 좀 해야겠다.,,,,,,,,
6-2-5-b,,···,,,,,,,,
6-2-5-b,,은성이가 뭘 많이 샀는지 봉투까지 들고 달려온다.,,,,,,,,
6-2-5-b,,저러다 넘어질 것 같은데.,,,,,,,,
6-2-5-b,,"어, 살짝 삐끗했다.",,,,,,,,
