groupId,speaker,line,hasChoices,choices,conditionType,conditionKey,conditionTargetCharacter,conditionValue,nextOnCompletion,eventName
7-3-a,루카,가까우니까 그칠 때까지만 잠시. 불편하시면 그냥···,,,,,,,,
7-3-a,여주,가자! 근데 우산 없지?,,,,,,,,
7-3-a,루카,택시라도 부르죠.,,,,,,,,
7-3-a,여주,가깝다면서 뭔 택시야? 맞고 가지 뭐.,,,,,,,,
7-3-a,루카,네?,,,,,,,,
7-3-a,여주,어느 쪽?,,,,,,,,
7-3-a,,"루카의 손목을 붙잡고, 빗속으로 뛰어나갔다.",,,,,,,,
7-3-a,,이렇게 비 맞으면서 뛰어본 게 얼마 만이지?,,,,,,,,
7-3-a,,괜히 웃음이 나왔다.,,,,,,,,
7-3-a,,루카네 집은 정말 가까운 거리긴 했다.,,,,,,,,
7-3-a,,"아파트 지붕 아래에서 잠시 숨을 돌리며 웃자, 루카가 한숨을 쉬었다.",,,,,,,,
7-3-a,루카,재미있으셨나요.,,,,,,,,
7-3-a,여주,응.,,,,,,,,
7-3-a,,물에 젖은 고양이 같은 모습이네.,,,,,,,,
7-3-a,루카,또 쓸데없는 생각하고 계시죠.,,,,,,,,
7-3-a,여주,아니? 너 고양이 같다는 생각했는데.,,,,,,,,
7-3-a,루카,그게 쓸데없는 거잖아요.,,,,,,,,
7-3-a,여주,"아니, 뭐··· 그냥 귀엽다는 거지.",,,,,,,,
7-3-a,,이젠 그냥 무시를 한다.,,,,,,,,
7-3-a,,···아닌가? 수줍어하는 건가?,,,,,,,,
7-3-a,,말이 없어진 루카와 함께 엘리베이터를 타고 20층가량을 올라갔다.,,,,,,,,
7-3-a,,"돈 많다더니, 확실히 아파트부터 뭔가 으리으리하네.",,,,,,,,
7-3-a,루카,들어가시죠.,,,,,,,,
7-3-a,여주,실례하겠습니다···,,,,,,,,
7-3-a,,눈앞에 넓은 거실과 큰 창문이 보였다.,,,,,,,,
7-3-a,,뭔가 굉장히···,,,,,,,,
7-3-a,,휑하다고 해야 하나?,,,,,,,,
7-3-a,,가구도 최소한만 있고.,,,,,,,,
7-3-a,,"잠시 자리에 서서 기다리자, 루카가 수건을 가져다줬다.",,,,,,,,
7-3-a,,젖은 머리를 살살 말리며 루카에게 질문했다.,,,,,,,,
7-3-a,여주,혼자 살아?,,,,,,,,
7-3-a,루카,네.,,,,,,,,
7-3-a,여주,부모님은?,,,,,,,,
7-3-a,루카,해외에 계셔요.,,,,,,,,
7-3-a,여주,외롭거나 하진 않아?,,,,,,,,
7-3-a,루카,"익숙해서요. 어차피 같이 있어 봤자, 좋은 소리도 못 듣고.",,,,,,,,
7-3-a,여주,그래도.,,,,,,,,
7-3-a,루카,"사이 좋은 가족이 있으면, 사이 안 좋은 가족도 있는 법이죠.",,,,,,,,
7-3-a,여주,그건 그렇지.,,,,,,,,
7-3-a,,뭔가 너무 무거운 이야기가 된 것 같다.,,,,,,,,
7-3-a,,그때 시야에 들어온 건···,TRUE,"""가족사진|7-3-c1|-5|루카|false;피아노|7-3-c2|8|루카|false;책꽂이|7-3-c3|5|루카|false""",,,,,,
7-3-c1,,선반에 놓인 액자 하나가 보였다.,,,,,,,7-3-b,
7-3-c1,,가족사진인가?,,,,,,,,
7-3-c1,,나는 액자를 가리키며 물었다.,,,,,,,,
7-3-c1,여주,봐도 돼?,,,,,,,,
7-3-c1,루카,···네.,,,,,,,,
7-3-c1,,사진은 몇 년 전에 찍은 듯했다.,,,,,,,,
7-3-c1,,루카도 많아 봤자 열 살 정도 되어 보이고.,,,,,,,,
7-3-c1,여주,어머님을 많이 닮았구나.,,,,,,,,
7-3-c1,루카,그런 말 많이 들었어요.,,,,,,,,
7-3-c1,여주,이분이 누나? 누나랑도 많이 닮았네.,,,,,,,,
7-3-c1,루카,그 말도 정말 많이 들어봤네요.,,,,,,,,
7-3-c1,,···,,,,,,,,
7-3-c2,,구석에 놓인 피아노가 보였다.,,,,,,,7-3-b,
7-3-c2,여주,피아노 쳐?,,,,,,,,
7-3-c2,루카,그냥 취미 정도예요.,,,,,,,,
7-3-c2,여주,"헐, 들려주면 안 돼?",,,,,,,,
7-3-c2,루카,그렇게 잘 치는 것도 아니고···,,,,,,,,
7-3-c2,여주,"그래도. 집에 가구도 별로 없는데, 피아노는 들여놓을 정도면 좋아하는 거 아니야?",,,,,,,,
7-3-c2,,잠시 답이 없었다. 말실수했나?,,,,,,,,
7-3-c2,,"고개를 들어 눈을 마주치자, 루카가 시선을 피했다.",,,,,,,,
7-3-c2,루카,네···. 그렇네요.,,,,,,,,
7-3-c2,,망설이는 듯하던 루카가 피아노 앞에 앉았다.,,,,,,,,
7-3-c2,루카,너무 기대하지는 마세요.,,,,,,,,
7-3-c2,여주,응.,,,,,,,,
7-3-c2,,루카가 피아노에 손을 올려 연주를 시작했다.,,,,,,,,
7-3-c2,,매우 부드러운 연주였다.,,,,,,,,
7-3-c2,,"악보도 없는데, 막힘없이 연주하는 걸 보면 많이 연습했을 듯하다.",,,,,,,,
7-3-c2,,"음악을 잘 아는 건 아니지만, 좋은 연주라는 생각이 들었다.",,,,,,,,
7-3-c2,,루카가 곡을 마무리하고 건반에서 손을 뗐다.,,,,,,,,
7-3-c2,,나는 그 순간 진심으로 박수를 쳐 주었다.,,,,,,,,
7-3-c2,여주,"멋지다, 피아니스트 같았어.",,,,,,,,
7-3-c2,루카,그 정도 실력은 아니죠.,,,,,,,,
7-3-c2,여주,진심으로 하는 칭찬이야. 그리고 잘 어울려.,,,,,,,,
7-3-c2,여주,"피아노도, 곡도··· 뭔가 너답다고 해야 하나.",,,,,,,,
7-3-c2,루카,··· 그런가요.,,,,,,,,
7-3-c3,,책꽂이가 한쪽 벽에 서 있었다.,,,,,,,7-3-b,
7-3-c3,,"궁금해서 다가가 보자, 온갖 읽을 수 없는 언어들로 된 책들로 가득했다.",,,,,,,,
7-3-c3,여주,"여기 있는 책들, 다 읽어 봤어?",,,,,,,,
7-3-c3,루카,대부분은요.,,,,,,,,
7-3-c3,,우와···,,,,,,,,
7-3-c3,여주,이해하는 거야? 이걸 전부?,,,,,,,,
7-3-c3,루카,예. 어느 정도 해석은 다 가능해요.,,,,,,,,
7-3-c3,여주,멋지다···.,,,,,,,,
7-3-b,,"창문 밖을 쳐다보자, 비가 그치는 듯 하늘이 개었다.",,,,,,,7,
7-3-b,,이제 슬슬 집에 돌아가 볼까?,,,,,,,,
7-3-b,루카,데려다드릴까요?,,,,,,,,
7-3-b,여주,"아냐, 혼자 갈 수 있어.",,,,,,,,
7-3-b,루카,택시라도.,,,,,,,,
7-3-b,여주,괜찮아. 오늘 고마웠어.,,,,,,,,
7-3-b,루카,아니에요. 저야말로 감사하죠.,,,,,,,,
7-3-b,루카,조심히 들어가세요.,,,,,,,,
